Order_ID,customer_id,product_id,Order_Date,City,Region,Quantity,Price,Total_Sales,Payment_Method
1404,C60,P1,2024-02-09,unknown,South,2,69567,139134,UPI
1405,C24,P9,2024-02-10,Bangalore,South,2,35255,70510,Credit Card
1406,C314,P9,2024-02-11,Hyderabad,North,2,49655,99310,Cash
1407,C59,P9,2024-02-12,Chennai,South,4,43773,175092,unknown
1409,C71,P27,2024-02-14,unknown,East,1,76072,76072,UPI
1410,C49,P16,2024-02-15,Bangalore,West,2,65868,131736,UPI
1411,C134,P11,2024-02-16,Pune,East,1,22671,22671,Cash
1412,C110,P6,2024-02-17,Chennai,South,4,75703,302812,Credit Card
1413,C146,P1,2024-02-18,unknown,North,4,64554,258216,Credit Card
1414,C49,P2,2024-02-19,Pune,East,3,2412,7236,UPI
1415,C136,P4,2024-02-20,unknown,East,1,69090,69090,unknown
1417,C286,P27,2024-02-22,Delhi,unknown,4,13606,54424,UPI
1418,C68,P20,2024-02-23,Mumbai,West,1,66071,66071,unknown
1419,C50,P9,2024-02-24,Chennai,South,3,59134,177402,unknown
1420,C98,P2,2024-02-25,Delhi,unknown,1,68597,68597,unknown
1421,C68,P2,2024-02-26,unknown,South,2,32660,65320,Debit Card
1422,C1,P1,2024-02-27,Hyderabad,West,4,64987,259948,unknown
1423,C29,P1,2024-02-28,unknown,West,2,34144,68288,Cash
1424,C33,P16,2024-02-29,Bangalore,unknown,2,64145,128290,Debit Card
1425,C18,P1,2024-03-01,Mumbai,West,3,77319,231957,Debit Card
1426,C401,P27,2024-03-02,Delhi,West,4,4464,17856,Debit Card
1427,C286,P2,2024-03-03,Bangalore,West,4,42462,169848,UPI
1428,C401,P27,2024-03-04,Bangalore,South,2,2237,4474,UPI
1429,C43,P27,2024-03-05,Bangalore,West,4,36940,147760,Cash
1430,C11,P2,2024-03-06,Delhi,unknown,1,71474,71474,Cash
1431,C14,P4,2024-03-07,Mumbai,unknown,2,40861,81722,Debit Card
1432,C1,P2,2024-03-08,Bangalore,East,2,43628,87256,Cash
1434,C5,P16,2024-03-10,Delhi,unknown,1,15657,15657,Credit Card
1435,C297,P5,2024-03-11,Bangalore,South,3,31467,94401,unknown
1436,C266,P1,2024-03-12,Pune,East,2,4729,9458,UPI
1437,C55,P4,2024-03-13,Mumbai,East,3,10501,31503,UPI
1438,C13,P4,2024-03-14,Hyderabad,North,4,35756,143024,unknown
1439,C124,P2,2024-03-15,Chennai,West,4,79776,319104,unknown
1440,C132,P11,2024-03-16,Pune,North,2,57341,114682,Cash
1441,C140,P27,2024-03-17,unknown,East,1,9572,9572,unknown
1442,C10,P6,2024-03-18,Mumbai,South,2,51086,102172,unknown
1443,C18,P6,2024-03-19,Delhi,South,3,69996,209988,UPI
1444,C45,P6,2024-03-20,Chennai,East,3,39382,118146,UPI
1445,C50,P11,2024-03-21,Mumbai,East,1,68243,68243,Cash
1446,C231,P2,2024-03-22,Hyderabad,South,3,61259,183777,Cash
1447,C131,P27,2024-03-23,Pune,East,4,64332,257328,Debit Card
1448,C133,P27,2024-03-24,Chennai,unknown,3,57751,173253,Credit Card
1449,C314,P16,2024-03-25,Mumbai,North,1,64261,64261,UPI
1450,C6,P16,2024-03-26,Bangalore,unknown,3,32152,96456,Debit Card
1451,C4,P16,2024-03-27,Delhi,West,3,30674,92022,Debit Card
1452,C1,P1,2024-03-28,Hyderabad,South,1,13958,13958,Debit Card
1453,C132,P20,2024-03-29,Bangalore,unknown,1,18524,18524,Cash
1454,C18,P27,2024-03-30,Pune,unknown,1,45655,45655,unknown
1455,C37,P11,2024-03-31,Pune,East,3,24238,72714,Debit Card
1457,C303,P9,2024-04-02,Chennai,North,4,58999,235996,UPI
1458,C431,P1,2024-04-03,Mumbai,East,4,25200,100800,Credit Card
1459,C32,P6,2024-04-04,Chennai,unknown,2,16271,32542,UPI
1460,C4,P20,2024-04-05,Pune,West,3,77557,232671,Credit Card
1462,C28,P16,2024-04-07,Chennai,unknown,4,43725,174900,Cash
1463,C9,P1,2024-04-08,Pune,South,3,68341,205023,Cash
1464,C73,P5,2024-04-09,unknown,South,1,13898,13898,Credit Card
1465,C136,P1,2024-04-10,Mumbai,North,4,76900,307600,UPI
1466,C11,P1,2024-04-11,Chennai,East,4,29128,116512,UPI
1467,C113,P27,2024-04-12,Hyderabad,North,4,70166,280664,UPI
1468,C11,P6,2024-04-13,Bangalore,East,2,66545,133090,unknown
1469,C27,P9,2024-04-14,unknown,West,2,74014,148028,unknown
1470,C152,P27,2024-04-15,unknown,unknown,2,38119,76238,UPI
1471,C286,P16,2024-04-16,Pune,West,3,31329,93987,Cash
1472,C59,P27,2024-04-17,unknown,West,1,30550,30550,unknown
1473,C238,P2,2024-04-18,Hyderabad,West,4,12510,50040,Debit Card
1474,C44,P9,2024-04-19,Pune,East,2,58767,117534,UPI
1475,C7,P11,2024-04-20,Delhi,East,3,14317,42951,Cash
1476,C60,P27,2024-04-21,Chennai,North,3,73085,219255,unknown
1477,C11,P20,2024-04-22,Pune,East,1,4521,4521,Credit Card
1478,C88,P6,2024-04-23,Hyderabad,East,2,63107,126214,unknown
1479,C64,P9,2024-04-24,Mumbai,West,2,23962,47924,UPI
1480,C43,P4,2024-04-25,Chennai,South,3,72684,218052,UPI
1481,C126,P5,2024-04-26,Hyderabad,South,1,61803,61803,unknown
1482,C101,P2,2024-04-27,Mumbai,East,2,13738,27476,unknown
1483,C61,P16,2024-04-28,Hyderabad,North,1,74639,74639,UPI
1484,C38,P27,2024-04-29,Hyderabad,unknown,2,79606,159212,Cash
1485,C286,P4,2024-04-30,Hyderabad,South,4,35874,143496,Cash
1486,C157,P5,2024-05-01,Delhi,West,4,8551,34204,unknown
1487,C5,P20,2024-05-02,Bangalore,unknown,1,22612,22612,Debit Card
1488,C97,P16,2024-05-03,Bangalore,East,1,40884,40884,Credit Card
1489,C59,P5,2024-05-04,Pune,East,2,71546,143092,unknown
1490,C60,P5,2024-05-05,Hyderabad,East,2,69405,138810,Credit Card
1491,C11,P6,2024-05-06,Chennai,North,4,36554,146216,unknown
1492,C31,P6,2024-05-07,Pune,East,2,19470,38940,UPI
1493,C44,P20,2024-05-08,Chennai,North,3,76320,228960,UPI
1494,C90,P6,2024-05-09,unknown,South,1,61461,61461,UPI
1495,C82,P5,2024-05-10,Pune,unknown,1,71590,71590,UPI
1496,C115,P11,2024-05-11,Hyderabad,West,1,10744,10744,Cash
1497,C53,P1,2024-05-12,Delhi,West,3,5743,17229,UPI
1498,C140,P20,2024-05-13,unknown,unknown,4,34173,136692,Cash
1499,C49,P6,2024-05-14,Bangalore,East,2,48413,96826,unknown
1500,C11,P5,2024-05-15,Delhi,North,3,58945,176835,Cash
1501,C286,P1,2024-05-16,Chennai,West,4,31355,125420,Credit Card
1502,C7,P27,2024-05-17,unknown,East,2,4105,8210,unknown
1503,C91,P27,2024-05-18,unknown,East,1,26212,26212,UPI
1504,C25,P11,2024-05-19,Chennai,East,1,11930,11930,Debit Card
1505,C5,P1,2024-05-20,unknown,East,4,49836,199344,Credit Card
1506,C80,P16,2024-05-21,unknown,unknown,4,12798,51192,Debit Card
1507,C401,P5,2024-05-22,Chennai,North,2,37375,74750,unknown
1508,C2,P9,2024-05-23,Delhi,North,3,53041,159123,Credit Card
1509,C140,P16,2024-05-24,Chennai,West,1,46845,46845,UPI
1510,C105,P5,2024-05-25,Mumbai,unknown,4,61384,245536,Debit Card
1511,C105,P20,2024-05-26,Delhi,East,3,8655,25965,Debit Card
1512,C43,P4,2024-05-27,unknown,West,2,49414,98828,UPI
1513,C11,P11,2024-05-28,Pune,North,3,2792,8376,unknown
1514,C3,P6,2024-05-29,Pune,North,2,47013,94026,Debit Card
1515,C303,P9,2024-05-30,Pune,East,4,60049,240196,Cash
1516,C11,P1,2024-05-31,Mumbai,West,1,42139,42139,Cash
1517,C50,P5,2024-06-01,Mumbai,unknown,4,52919,211676,unknown
1518,C11,P6,2024-06-02,Bangalore,West,2,28930,57860,Cash
1519,C238,P11,2024-06-03,Delhi,West,3,52637,157911,unknown
1520,C87,P1,2024-06-04,Delhi,East,1,11693,11693,UPI
1522,C50,P6,2024-06-06,Hyderabad,West,2,6996,13992,Cash
1523,C371,P2,2024-06-07,Bangalore,South,4,17389,69556,UPI
1524,C77,P2,2024-06-08,Hyderabad,East,1,26711,26711,UPI
1525,C64,P20,2024-06-09,Mumbai,unknown,3,36145,108435,Credit Card
1526,C68,P16,2024-06-10,unknown,North,2,55546,111092,unknown
1527,C115,P2,2024-06-11,Delhi,unknown,4,46221,184884,Cash
1528,C176,P20,2024-06-12,Hyderabad,South,4,33786,135144,Debit Card
1529,C62,P20,2024-06-13,unknown,West,4,54347,217388,Debit Card
1530,C7,P1,2024-06-14,Bangalore,South,1,71233,71233,Credit Card
1531,C266,P6,2024-06-15,Delhi,West,4,11572,46288,Debit Card
1532,C18,P9,2024-06-16,Chennai,unknown,4,14765,59060,UPI
1533,C49,P2,2024-06-17,Mumbai,South,1,75913,75913,unknown
1534,C128,P4,2024-06-18,unknown,East,3,2456,7368,UPI
1535,C30,P11,2024-06-19,unknown,South,1,40997,40997,UPI
1536,C1,P6,2024-06-20,Pune,unknown,1,23570,23570,Cash
1537,C125,P16,2024-06-21,Bangalore,South,2,48549,97098,unknown
1538,C5,P6,2024-06-22,Pune,East,2,19867,39734,Credit Card
1539,C38,P2,2024-06-23,Hyderabad,West,1,61065,61065,unknown
1540,C140,P11,2024-06-24,unknown,West,3,34306,102918,Cash
1541,C81,P20,2024-06-25,unknown,North,1,40468,40468,unknown
1542,C60,P5,2024-06-26,Chennai,North,1,37947,37947,Debit Card
1543,C110,P11,2024-06-27,Chennai,unknown,1,56364,56364,Debit Card
1544,C157,P2,2024-06-28,Hyderabad,South,2,76112,152224,Debit Card
1545,C98,P6,2024-06-29,Mumbai,North,4,60537,242148,Credit Card
1546,C27,P27,2024-06-30,Mumbai,East,3,8320,24960,Debit Card
1547,C139,P9,2024-07-01,Chennai,unknown,4,55948,223792,Debit Card
1548,C89,P27,2024-07-02,Pune,South,4,19315,77260,unknown
1549,C31,P9,2024-07-03,Mumbai,East,2,77456,154912,UPI
1550,C106,P9,2024-07-04,Chennai,East,2,45234,90468,UPI
1551,C62,P6,2024-07-05,Mumbai,East,4,22673,90692,UPI
1552,C11,P27,2024-07-06,Bangalore,East,3,16581,49743,unknown
1553,C11,P2,2024-07-07,Chennai,East,4,77782,311128,unknown
1554,C10,P11,2024-07-08,Delhi,unknown,1,41135,41135,unknown
1555,C146,P2,2024-07-09,Hyderabad,East,3,7227,21681,Cash
1556,C9,P6,2024-07-10,Hyderabad,North,4,38807,155228,Credit Card
1557,C63,P16,2024-07-11,Hyderabad,unknown,1,73695,73695,Credit Card
1558,C354,P27,2024-07-12,Chennai,North,1,21095,21095,Credit Card
1559,C60,P1,2024-07-13,unknown,South,1,58278,58278,Debit Card
1560,C13,P9,2024-07-14,Bangalore,South,3,61038,183114,unknown
1561,C11,P4,2024-07-15,Bangalore,West,3,60565,181695,Debit Card
1562,C151,P27,2024-07-16,Delhi,East,2,11903,23806,UPI
1563,C43,P27,2024-07-17,Mumbai,unknown,4,70686,282744,Cash
1564,C152,P1,2024-07-18,unknown,South,3,20554,61662,UPI
1565,C30,P2,2024-07-19,Delhi,East,2,38345,76690,Cash
1566,C104,P9,2024-07-20,unknown,East,3,48609,145827,Cash
1567,C128,P9,2024-07-21,Pune,South,2,11978,23956,Debit Card
1568,C401,P9,2024-07-22,unknown,West,4,52733,210932,Credit Card
1569,C11,P1,2024-07-23,Chennai,South,2,66962,133924,Debit Card
1570,C101,P9,2024-07-24,Delhi,West,1,73145,73145,unknown
1571,C11,P2,2024-07-25,Bangalore,East,1,6368,6368,Debit Card
1572,C97,P4,2024-07-26,Hyderabad,West,4,4957,19828,unknown
1573,C34,P5,2024-07-27,unknown,unknown,2,51318,102636,Credit Card
1574,C104,P4,2024-07-28,Mumbai,South,2,4853,9706,Credit Card
1575,C401,P4,2024-07-29,Pune,East,2,38143,76286,Credit Card
1577,C77,P20,2024-07-31,Delhi,North,4,65937,263748,unknown
1578,C325,P4,2024-08-01,Hyderabad,West,4,53365,213460,unknown
1579,C266,P27,2024-08-02,Hyderabad,South,4,6941,27764,unknown
1580,C81,P27,2024-08-03,Mumbai,unknown,4,52192,208768,unknown
1581,C152,P4,2024-08-04,Mumbai,East,2,77605,155210,unknown
1582,C7,P20,2024-08-05,Bangalore,East,2,62884,125768,UPI
1583,C7,P11,2024-08-06,Bangalore,North,4,2200,8800,UPI
1584,C431,P16,2024-08-07,Hyderabad,West,3,25187,75561,Credit Card
1585,C140,P1,2024-08-08,Chennai,South,2,46504,93008,Credit Card
1586,C556,P5,2024-08-09,Mumbai,North,1,18844,18844,UPI
1587,C157,P5,2024-08-10,Hyderabad,North,4,67266,269064,unknown
1588,C38,P2,2024-08-11,Delhi,South,2,49315,98630,Credit Card
1589,C131,P2,2024-08-12,Bangalore,North,4,49118,196472,Credit Card
1590,C6,P9,2024-08-13,Chennai,South,3,78203,234609,Cash
1591,C110,P2,2024-08-14,Chennai,unknown,1,55292,55292,Cash
1592,C106,P5,2024-08-15,Pune,North,2,2819,5638,unknown
1593,C89,P5,2024-08-16,Hyderabad,unknown,3,23624,70872,Debit Card
1594,C11,P6,2024-08-17,unknown,unknown,4,34510,138040,unknown
1595,C44,P4,2024-08-18,Bangalore,West,1,13357,13357,Cash
1596,C220,P9,2024-08-19,Delhi,North,1,63741,63741,Debit Card
1597,C31,P16,2024-08-20,Pune,North,4,20990,83960,Debit Card
1599,C113,P6,2024-08-22,Hyderabad,unknown,2,1483,2966,UPI
1600,C3,P1,2024-08-23,Mumbai,East,4,72664,290656,unknown
1601,C303,P2,2024-08-24,Pune,West,2,5157,10314,UPI
1602,C63,P4,2024-08-25,Bangalore,North,1,61414,61414,Debit Card
1603,C11,P5,2024-08-26,Bangalore,West,3,72358,217074,Cash
1605,C90,P27,2024-08-28,Bangalore,West,3,41409,124227,UPI
1606,C133,P4,2024-08-29,Hyderabad,unknown,2,41146,82292,UPI
1607,C21,P9,2024-08-30,Chennai,unknown,2,26963,53926,unknown
1608,C64,P20,2024-08-31,Hyderabad,West,3,79970,239910,Credit Card
1609,C11,P1,2024-09-01,Delhi,unknown,1,61051,61051,UPI
1610,C90,P6,2024-09-02,unknown,West,3,3225,9675,Cash
1611,C87,P5,2024-09-03,Pune,unknown,1,36168,36168,Cash
1612,C97,P5,2024-09-04,unknown,North,1,74606,74606,unknown
1613,C297,P20,2024-09-05,unknown,unknown,3,45803,137409,Cash
1614,C128,P2,2024-09-06,Delhi,South,1,65715,65715,Debit Card
1615,C110,P20,2024-09-07,unknown,North,1,51169,51169,Credit Card
1616,C136,P20,2024-09-08,Mumbai,South,3,41692,125076,Credit Card
1617,C30,P27,2024-09-09,Delhi,unknown,1,42850,42850,Cash
1618,C63,P16,2024-09-10,Pune,South,3,3361,10083,Cash
1619,C60,P2,2024-09-11,Bangalore,West,1,54968,54968,unknown
1621,C43,P27,2024-09-13,Pune,East,2,63561,127122,UPI
1622,C88,P6,2024-09-14,Hyderabad,North,1,77767,77767,unknown
1623,C122,P27,2024-09-15,unknown,unknown,3,7464,22392,UPI
1624,C82,P4,2024-09-16,Pune,North,1,30148,30148,unknown
1625,C45,P1,2024-09-17,Delhi,East,4,60372,241488,Credit Card
1626,C401,P6,2024-09-18,Pune,North,1,79510,79510,Debit Card
1627,C29,P27,2024-09-19,Pune,South,3,33202,99606,unknown
1628,C81,P9,2024-09-20,Pune,North,3,47830,143490,Credit Card
1629,C11,P27,2024-09-21,Bangalore,North,4,3075,12300,UPI
1630,C5,P9,2024-09-22,Delhi,East,3,9852,29556,Cash
1631,C68,P11,2024-09-23,Chennai,North,2,25050,50100,Debit Card
1632,C157,P4,2024-09-24,Hyderabad,East,4,58718,234872,Debit Card
1633,C59,P20,2024-09-25,Chennai,South,4,27705,110820,UPI
1634,C11,P20,2024-09-26,Delhi,West,3,39793,119379,Cash
1635,C6,P1,2024-09-27,Bangalore,unknown,4,33929,135716,unknown
1636,C10,P16,2024-09-28,Mumbai,unknown,4,4997,19988,Credit Card
1637,C371,P1,2024-09-29,Mumbai,North,4,4389,17556,UPI
1638,C68,P2,2024-09-30,Hyderabad,East,4,77355,309420,UPI
1639,C11,P2,2024-10-01,Delhi,South,4,60924,243696,unknown
1640,C63,P9,2024-10-02,Pune,East,2,57803,115606,Debit Card
1641,C106,P2,2024-10-03,Chennai,South,2,68957,137914,unknown
1642,C35,P1,2024-10-04,Delhi,East,4,68454,273816,UPI
1643,C113,P6,2024-10-05,Chennai,unknown,4,60385,241540,Cash
1644,C371,P1,2024-10-06,Delhi,North,4,47096,188384,unknown
1645,C97,P4,2024-10-07,Delhi,West,2,21138,42276,Debit Card
1646,C105,P20,2024-10-08,unknown,East,4,11917,47668,Credit Card
1648,C106,P27,2024-10-10,Mumbai,West,4,68816,275264,Debit Card
1649,C38,P4,2024-10-11,unknown,South,1,20794,20794,Credit Card
1650,C220,P5,2024-10-12,Chennai,West,4,64430,257720,UPI
1651,C10,P9,2024-10-13,Bangalore,North,1,52556,52556,Debit Card
1652,C314,P27,2024-10-14,unknown,South,3,18968,56904,Credit Card
1653,C1,P2,2024-10-15,Pune,East,1,37614,37614,Cash
1654,C22,P9,2024-10-16,Bangalore,West,3,1887,5661,unknown
1656,C134,P11,2024-10-18,Mumbai,South,3,32486,97458,Cash
1657,C25,P27,2024-10-19,Mumbai,West,1,66334,66334,UPI
1658,C314,P6,2024-10-20,Bangalore,West,3,35725,107175,UPI
1659,C286,P2,2024-10-21,Mumbai,East,1,41271,41271,Credit Card
1660,C9,P4,2024-10-22,unknown,South,4,52826,211304,UPI
1661,C27,P2,2024-10-23,Bangalore,South,4,9460,37840,Cash
1662,C65,P27,2024-10-24,Bangalore,unknown,4,22870,91480,Credit Card
1663,C16,P1,2024-10-25,Bangalore,North,4,53227,212908,Cash
1665,C105,P9,2024-10-27,Chennai,West,1,1738,1738,Debit Card
1666,C91,P20,2024-10-28,Bangalore,South,4,13687,54748,unknown
1667,C11,P1,2024-10-29,Bangalore,North,1,67040,67040,unknown
1668,C60,P11,2024-10-30,Hyderabad,unknown,4,28829,115316,unknown
1669,C325,P6,2024-10-31,Hyderabad,North,2,5560,11120,Debit Card
1670,C297,P16,2024-11-01,Mumbai,South,2,9508,19016,unknown
1671,C50,P9,2024-11-02,Mumbai,West,4,17390,69560,Debit Card
1672,C7,P5,2024-11-03,Hyderabad,South,1,78508,78508,Credit Card
1673,C220,P11,2024-11-04,Pune,East,3,38549,115647,UPI
1674,C431,P5,2024-11-05,Mumbai,West,4,47808,191232,unknown
1675,C62,P27,2024-11-06,Mumbai,unknown,1,14550,14550,Cash
1676,C1,P2,2024-11-07,unknown,South,4,70488,281952,Credit Card
1677,C25,P16,2024-11-08,Bangalore,unknown,2,21204,42408,unknown
1678,C371,P11,2024-11-09,Mumbai,unknown,2,42533,85066,Debit Card
1679,C29,P11,2024-11-10,Delhi,West,1,46651,46651,Debit Card
1680,C11,P1,2024-11-11,Hyderabad,West,2,2007,4014,Cash
1681,C133,P1,2024-11-12,Hyderabad,unknown,1,78291,78291,Credit Card
1682,C106,P4,2024-11-13,Hyderabad,West,3,39687,119061,unknown
1683,C64,P9,2024-11-14,Pune,West,1,73972,73972,Cash
1684,C286,P2,2024-11-15,Mumbai,North,1,27962,27962,Debit Card
1685,C6,P5,2024-11-16,Pune,unknown,2,63124,126248,UPI
1686,C176,P2,2024-11-17,Bangalore,West,3,55011,165033,Cash
1687,C2,P11,2024-11-18,Delhi,East,4,27373,109492,UPI
1688,C146,P5,2024-11-19,Bangalore,North,2,61963,123926,Cash
1689,C131,P6,2024-11-20,Bangalore,North,3,59876,179628,Debit Card
1690,C27,P6,2024-11-21,Hyderabad,South,3,43516,130548,unknown
1691,C22,P6,2024-11-22,Delhi,South,3,35912,107736,Credit Card
1692,C21,P9,2024-11-23,Delhi,West,1,25349,25349,UPI
1693,C28,P1,2024-11-24,Bangalore,unknown,4,44593,178372,Credit Card
1694,C3,P27,2024-11-25,Pune,South,1,11831,11831,Cash
1696,C131,P11,2024-11-27,unknown,South,3,22834,68502,unknown
1697,C38,P4,2024-11-28,Delhi,North,3,26758,80274,Debit Card
1698,C44,P27,2024-11-29,Pune,North,4,39332,157328,Credit Card
1699,C53,P5,2024-11-30,Delhi,West,2,75140,150280,Credit Card
1700,C11,P11,2024-12-01,Hyderabad,South,2,47203,94406,unknown
1701,C134,P20,2024-12-02,Hyderabad,South,4,78540,314160,Credit Card
1702,C176,P9,2024-12-03,unknown,South,2,20992,41984,unknown
1703,C82,P2,2024-12-04,Bangalore,North,4,35285,141140,Debit Card
1704,C22,P11,2024-12-05,Bangalore,West,3,24079,72237,Credit Card
1706,C431,P2,2024-12-07,Hyderabad,unknown,3,25960,77880,unknown
1707,C77,P27,2024-12-08,Mumbai,unknown,3,22646,67938,unknown
1708,C151,P2,2024-12-09,Chennai,East,4,57505,230020,UPI
1709,C89,P27,2024-12-10,Mumbai,South,4,41319,165276,Debit Card
1710,C2,P20,2024-12-11,Pune,unknown,2,26538,53076,Debit Card
1711,C45,P16,2024-12-12,Mumbai,unknown,2,18623,37246,UPI
1712,C286,P4,2024-12-13,Mumbai,unknown,4,5582,22328,UPI
1713,C6,P1,2024-12-14,Hyderabad,North,4,49881,199524,Cash
1714,C61,P1,2024-12-15,unknown,East,4,75242,300968,Cash
1715,C136,P2,2024-12-16,unknown,West,4,25557,102228,unknown
1716,C140,P2,2024-12-17,Delhi,West,1,6099,6099,Debit Card
1717,C371,P11,2024-12-18,Hyderabad,South,4,28193,112772,UPI
1718,C104,P11,2024-12-19,Bangalore,West,4,2754,11016,UPI
1719,C88,P20,2024-12-20,Pune,North,4,59315,237260,Cash
1720,C11,P1,2024-12-21,Pune,East,2,28269,56538,Credit Card
1721,C45,P27,2024-12-22,Bangalore,North,1,68331,68331,unknown
1722,C115,P6,2024-12-23,Bangalore,North,4,5164,20656,unknown
1723,C136,P6,2024-12-24,Chennai,North,1,35395,35395,Debit Card
1724,C104,P16,2024-12-25,Pune,unknown,2,66501,133002,Debit Card
1725,C59,P11,2024-12-26,Delhi,West,2,2301,4602,Debit Card
1726,C122,P9,2024-12-27,Pune,North,2,8562,17124,UPI
1727,C64,P1,2024-12-28,unknown,South,3,17623,52869,Cash
1728,C354,P20,2024-12-29,Mumbai,unknown,4,14087,56348,Credit Card
1729,C11,P4,2024-12-30,Delhi,North,1,14988,14988,unknown
1730,C142,P20,2024-12-31,Delhi,North,1,77331,77331,Credit Card
1731,C134,P1,2025-01-01,Pune,South,1,5091,5091,unknown
1732,C11,P6,2025-01-02,Bangalore,East,4,66636,266544,Credit Card
1733,C140,P1,2025-01-03,Mumbai,unknown,4,43699,174796,unknown
1734,C41,P2,2025-01-04,Bangalore,North,1,28310,28310,unknown
1735,C297,P11,2025-01-05,Bangalore,West,4,52007,208028,Cash
1736,C13,P2,2025-01-06,Delhi,East,2,41674,83348,unknown
1737,C101,P16,2025-01-07,Pune,West,3,78676,236028,UPI
1738,C25,P27,2025-01-08,Mumbai,East,2,7536,15072,UPI
1739,C90,P6,2025-01-09,Mumbai,South,2,17323,34646,unknown
1741,C80,P1,2025-01-11,Delhi,South,2,934,1868,unknown
1742,C10,P6,2025-01-12,Pune,East,1,12090,12090,Cash
1743,C4,P16,2025-01-13,Chennai,South,3,21446,64338,Credit Card
1744,C63,P27,2025-01-14,Delhi,South,1,53405,53405,unknown
1745,C16,P2,2025-01-15,Mumbai,West,4,18432,73728,UPI
1746,C106,P9,2025-01-16,Mumbai,unknown,3,65699,197097,unknown
1747,C132,P16,2025-01-17,unknown,West,3,34934,104802,Credit Card
1748,C82,P11,2025-01-18,Hyderabad,unknown,3,7872,23616,UPI
1749,C297,P2,2025-01-19,Chennai,East,1,73723,73723,UPI
1750,C134,P5,2025-01-20,Bangalore,West,4,9377,37508,UPI
1751,C27,P20,2025-01-21,Hyderabad,South,3,66047,198141,unknown
1752,C11,P27,2025-01-22,Hyderabad,West,3,22319,66957,Debit Card
1753,C60,P20,2025-01-23,Chennai,West,3,31044,93132,Credit Card
1754,C27,P20,2025-01-24,Pune,East,2,26960,53920,UPI
1755,C139,P20,2025-01-25,Mumbai,West,2,31746,63492,Credit Card
1756,C97,P20,2025-01-26,Pune,South,3,43051,129153,Cash
1757,C63,P2,2025-01-27,Hyderabad,North,3,56201,168603,UPI
1758,C371,P20,2025-01-28,unknown,North,3,22976,68928,Credit Card
1759,C14,P11,2025-01-29,Hyderabad,North,1,10951,10951,UPI
1760,C134,P11,2025-01-30,Bangalore,East,2,25579,51158,Credit Card
1761,C314,P6,2025-01-31,Pune,South,3,53505,160515,unknown
1762,C11,P1,2025-02-01,Delhi,North,4,56870,227480,Credit Card
1763,C231,P6,2025-02-02,Pune,South,1,31682,31682,UPI
1764,C151,P1,2025-02-03,Hyderabad,South,3,58635,175905,unknown
1765,C55,P27,2025-02-04,Chennai,West,1,49588,49588,unknown
1766,C106,P9,2025-02-05,Pune,South,3,45752,137256,UPI
1767,C21,P20,2025-02-06,Mumbai,unknown,3,76307,228921,UPI
1768,C22,P4,2025-02-07,Chennai,North,2,19135,38270,Debit Card
1769,C371,P27,2025-02-08,Chennai,unknown,3,44169,132507,Credit Card
1770,C91,P4,2025-02-09,Mumbai,South,4,38442,153768,unknown
1771,C11,P20,2025-02-10,Hyderabad,unknown,2,54704,109408,Credit Card
1772,C90,P11,2025-02-11,Delhi,North,3,24656,73968,UPI
1773,C98,P9,2025-02-12,Delhi,North,2,57618,115236,Debit Card
1774,C87,P27,2025-02-13,Bangalore,West,4,74568,298272,UPI
1775,C266,P20,2025-02-14,Bangalore,East,4,67750,271000,Debit Card
1776,C11,P27,2025-02-15,Pune,unknown,1,50751,50751,Cash
1777,C41,P16,2025-02-16,Bangalore,East,3,8655,25965,Credit Card
1778,C43,P6,2025-02-17,Bangalore,North,3,16254,48762,Debit Card
1779,C104,P4,2025-02-18,Bangalore,South,4,50843,203372,Cash
1780,C11,P9,2025-02-19,unknown,North,1,7617,7617,UPI
1781,C16,P11,2025-02-20,Pune,South,1,64556,64556,Cash
1782,C44,P6,2025-02-21,unknown,North,1,12858,12858,Credit Card
1783,C2,P5,2025-02-22,Mumbai,East,2,43682,87364,Credit Card
1784,C6,P16,2025-02-23,unknown,North,4,16145,64580,unknown
1786,C157,P6,2025-02-25,Mumbai,North,3,2797,8391,Credit Card
1787,C13,P27,2025-02-26,unknown,West,4,43831,175324,unknown
1788,C87,P6,2025-02-27,Chennai,East,2,18280,36560,Debit Card
1789,C115,P11,2025-02-28,Hyderabad,South,4,17053,68212,unknown
1790,C125,P1,2025-03-01,Pune,South,4,15538,62152,Debit Card
1791,C126,P16,2025-03-02,Bangalore,North,3,9888,29664,Cash
1792,C125,P9,2025-03-03,Delhi,South,2,7640,15280,Cash
1793,C34,P9,2025-03-04,Delhi,North,3,31468,94404,UPI
1794,C431,P2,2025-03-05,Bangalore,West,1,75974,75974,UPI
1795,C556,P9,2025-03-06,Bangalore,North,1,24746,24746,Debit Card
1796,C11,P11,2025-03-07,unknown,West,2,77416,154832,UPI
1797,C105,P4,2025-03-08,Bangalore,West,2,42495,84990,Debit Card
1799,C59,P2,2025-03-10,Hyderabad,South,1,5459,5459,unknown
1800,C106,P11,2025-03-11,Chennai,East,1,51926,51926,Credit Card
1801,C8,P4,2025-03-12,Pune,East,3,75233,225699,unknown
1802,C136,P27,2025-03-13,Mumbai,unknown,2,74693,149386,Cash
1803,C157,P5,2025-03-14,Mumbai,East,1,75290,75290,Cash
1804,C10,P5,2025-03-15,Bangalore,unknown,4,15044,60176,Cash
